id,price,latitude,longitude,katastrinumber,url
3749645,430 €  16.1 €/m²,58.367891226779,26.726436171301,,https://www.kv.ee/3749645
3749818,350 €  20.1 €/m²,58.368005,26.717782,79506:008:0068,https://www.kv.ee/3749818
3749850,550 €  7.68 €/m²,58.373754,26.721236,79507:037:0015,https://www.kv.ee/3749850
3750120,480 €  10.1 €/m²,58.37968,26.749545,79516:005:0016,https://www.kv.ee/3750120
3750190,420 €  10.9 €/m²,58.374499,26.751843,79516:022:0008,https://www.kv.ee/3750190
3750209,650 €  11.3 €/m²,58.350514099065,26.683774875671,79501:002:0524,https://www.kv.ee/3750209
3750256,450 €  11.5 €/m²,58.368439,26.718465,79506:009:0041,https://www.kv.ee/3750256
3750345,430 €  24.4 €/m²,58.38245,26.7184714,,https://www.kv.ee/3750345
3750380,295 €  15.8 €/m²,58.373115,26.734322,79508:045:0011,https://www.kv.ee/3750380
3750397,680 €  8.72 €/m²,58.37832,26.764236,79516:018:0030,https://www.kv.ee/3750397
3750402,600 €  7.66 €/m²,58.372848,26.775797,79516:021:0012,https://www.kv.ee/3750402
3750449,320 €  6.90 €/m²,58.351405,26.683545,79505:005:0018,https://www.kv.ee/3750449
3750523,390 €  13.8 €/m²,58.3797377,26.7522612,79516:005:0008,https://www.kv.ee/3750523
3750540,340 €  17.7 €/m²,58.3797377,26.7522612,79516:005:0008,https://www.kv.ee/3750540
3750541,320 €  15.8 €/m²,58.3797377,26.7522612,79516:005:0008,https://www.kv.ee/3750541
3750601,450 €  7.88 €/m²,58.373754,26.721236,79507:037:0015,https://www.kv.ee/3750601
3750613,600 €  12 €/m²,58.384005,26.692387,,https://www.kv.ee/3750613
3750647,520 €  8.67 €/m²,58.35923,26.683628,79503:004:0075,https://www.kv.ee/3750647
3750691,1 000 €  12.9 €/m²,58.3860798,26.7176257,,https://www.kv.ee/3750691
3750728,850 €  16 €/m²,58.3778792,26.7200907,,https://www.kv.ee/3750728
3750774,800 €  13.9 €/m²,58.350057213864,26.683692485843,79501:002:0524,https://www.kv.ee/3750774
3750931,470 €  10.8 €/m²,58.370589,26.738556,79508:048:0008,https://www.kv.ee/3750931
3751031,650 €  12.1 €/m²,58.4016507,26.7074093,,https://www.kv.ee/3751031
3751139,580 €  11.6 €/m²,58.3786155,26.7242132,79507:035:0009,https://www.kv.ee/3751139
3751164,310 €  10.3 €/m²,58.3868646,26.7305839,,https://www.kv.ee/3751164
3751171,420 €  8.52 €/m²,58.3717653,26.7685247,79516:027:0023,https://www.kv.ee/3751171
3751183,590 €  10.4 €/m²,58.4016507,26.7074093,,https://www.kv.ee/3751183
3751198,350 €  12.5 €/m²,58.382173,26.738499,79514:021:0042,https://www.kv.ee/3751198
3751243,400 €  11.2 €/m²,58.371185018484,26.721990928978,79508:001:0081,https://www.kv.ee/3751243
3751248,530 €  13.6 €/m²,58.3763607,26.7280536,79507:047:0004,https://www.kv.ee/3751248
3751250,260 €  12.4 €/m²,58.3882439,26.7328419,79512:042:0001,https://www.kv.ee/3751250
3751251,470 €  11.8 €/m²,58.37544819999999,26.732556,,https://www.kv.ee/3751251
3751300,650 €  17.2 €/m²,58.38245,26.7184714,79507:008:0006,https://www.kv.ee/3751300
3751314,350 €  12.5 €/m²,58.3821705,26.7384961,79514:021:0042,https://www.kv.ee/3751314
3751377,450 €  12.3 €/m²,58.382173,26.738499,79514:021:0042,https://www.kv.ee/3751377
3751410,870 €  13 €/m²,58.37004,26.73703,79301:001:0069,https://www.kv.ee/3751410
3751426,550 €  11.9 €/m²,58.4016507,26.7074093,,https://www.kv.ee/3751426
3751432,450 €  9.39 €/m²,58.393519,26.721822,79512:056:0001,https://www.kv.ee/3751432
3751504,550 €  11.9 €/m²,58.4016507,26.7074093,,https://www.kv.ee/3751504
3751508,650 €  11.9 €/m²,58.4016507,26.7074093,,https://www.kv.ee/3751508
